internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
132901,Leptoseris amitoriensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Leptoseris,amitoriensis,,,,,"Veron, 1990",
132902,Fungia puishani,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Fungia,puishani,,,,,"Veron &amp; DeVantier, 2000","This species is possibly a synonym of <em>Fungia fungites</em> (B. Hoeksema pers. comm. 2008, WoRMS online database accessed December 2022). The description is very poor and does not exclude similarity with <em>F. fungites</em>.&#160;Lyndon DeVantier considers <em>Fungia puishani</em> a valid species based on specimens observed and the specimen collected by him. According to Veron <em>et al.</em> (2016), this species is valid, and if a synonym, is closest to <em>F. scabra</em>. According to the WoRMS online database (accessed December 2022), this species is valid."
132903,Leptoseris solida,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Leptoseris,solida,,,,,"(Quelch, 1886)",
132904,Pavona minuta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Pavona,minuta,,,,,"Wells, 1954",
132905,Alveopora catalai,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Alveopora,catalai,,,,,"Wells, 1968",
132907,Echinomorpha nishihirai,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Echinomorpha,nishihirai,,,,,"(Veron, 1990)",
132909,Acropora turaki,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,turaki,,,,,"Wallace, 1994",
132910,Acropora divaricata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,divaricata,,,,,"(Dana, 1846)",This species is part of a species complex.
132911,Pavona maldivensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Pavona,maldivensis,,,,,"(Gardiner, 1905)",
132912,Enigmopora darveliensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Enigmopora,darveliensis,,,,,"Ditlev, 2003","This species was previously unresolved (Veron <em>et al</em>. 2016), but is now considered a valid species (Ditlev 2003, N. Santodomingo pers. comm. 2022, WoRMS online database accessed January 2023). It may be a hybrid (L. DeVantier pers. comm. 2024)."
132913,Acropora rudis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,rudis,,,,,"(Rehberg, 1892)",
132915,Siderastrea stellata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Siderastrea,stellata,,,,,Verrill 1868,
132916,Turbinaria irregularis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Turbinaria,irregularis,,,,,"Bernard, 1896",
132917,Gardineroseris planulata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Gardineroseris,planulata,,,,,"(Dana, 1846)",
132918,Pectinia pygmaea,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Pectinia,pygmaea,,,,,"Veron, 2000",
132919,Acropora stoddarti,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,stoddarti,,,,,"Pillai &amp; Scheer, 1976","This species is valid but further study is needed to clarify the separation from <em>Acropora divaricata</em>, which it closely resembles, and re-examine material that has likely been misidentified&#160;(Wallace<em> et al.</em> 2012)."
132920,Echinopora ashmorensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Echinopora,ashmorensis,,,,,"Veron, 1990",
132921,Porites branneri,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,branneri,,,,,"Rathbun, 1887","Although this species is commonly considered to occur in the Caribbean (southern Caribbean to Jamaica and the Cayman Islands), it is likely that the form in the Caribbean is a different taxon (Weil 1992). For the purposes of this Red List assessment, and until further taxonomic study is conducted, it is considered valid in these areas of the Caribbean."
132922,Astrea curta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Astrea,curta,,,,,"Dana, 1846",
132923,Pocillopora woodjonesi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Pocillopora,woodjonesi,,,,,"Vaughan, 1918",
132924,Pachyseris gemmae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,NOT ASSIGNED,Pachyseris,gemmae,,,,,"Nemenzo, 1955","This species is difficult to reliably identify from collections, and is best separated from <em>Pachyseris rugosa</em>&#160;where these species occur (Veron <em>et al</em>. 2016). The <em>Pachyseris </em>genus appears to be closely related to Euphylliidae, but family placement remains uncertain (Terraneo <em>et al</em>. 2014, WoRMS online database accessed July 2022)."
132925,Sinuorota hexagonalis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Sinuorota,hexagonalis,,,,,"(Edwards &amp; Haine, 1848)",
132926,Madracis asanoi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Madracis,asanoi,,,,,"Yabe &amp; Sugiyama, 1936",
132927,Leptoseris striata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Leptoseris,striata,,,,,"Fenner &amp; Veron, 2000",
132928,Pectinia lactuca,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Pectinia,lactuca,,,,,"(Pallas, 1766)",
132929,Acanthastrea subechinata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Acanthastrea,subechinata,,,,,"Veron, 2000",
132930,Montipora gaimardi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,gaimardi,,,,,"Bernard, 1897",
132931,Acropora willisae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,willisae,,,,,"Veron &amp; Wallace, 1984",
132932,Montipora orientalis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,orientalis,,,,,"Nemenzo, 1967",
132933,Acropora carduus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,carduus,,,,,"(Dana, 1846)",
132934,Acropora tanegashimensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,tanegashimensis,,,,,"Veron, 1990","C. Wallace (pers. comm. 2008) previously considered this a junior synonym of <em>Acropora hyacinthus,</em> however, it is now treated as an accepted species according to Wallace <em>et al</em>. (2012) and the World Register of Marine Species online database (accessed June 2022)."
132935,Acropora plumosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,plumosa,,,,,"Wallace &amp; Wolstenholme, 1998",
132936,Dipsastraea pallida,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Dipsastraea,pallida,,,,,"(Dana, 1846)",
132937,Acropora spathulata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,spathulata,,,,,"(Brook, 1891)","This species may be confused with <em>Acropora millepora</em>; it was called <em>A. millepora</em> by Wallace (1978), Veron and Wallace (1984) and Veron (2000) and corrected by Wallace (1999). According to the WoRMS online database (accessed January 2022), this is a valid species."
132938,Porites evermanni,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,evermanni,,,,,"Vaughan, 1907",
132939,Heterocyathus sulcatus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Heterocyathus,sulcatus,,,,,"(Verrill, 1866)","This species is not in the Corals of The World Database (Veron <em>et al</em>. 2016); however, it is a valid species on WoRMS (assessed February 2023)."
132940,Acropora acuminata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,acuminata,,,,,(Verrill 1864),<em>Acropora diffusa</em> is now a synonym of this species (WoRMS online database accessed August 2023).
132941,Cynarina macassarensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Cynarina,macassarensis,,,,,"(Best &amp; Hoeksema, 1987)",
132942,Montipora patula,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,patula,,,,,"Verrill, 1869",A genetics study by Forsman <em>et al.</em> (2010) concluded that this species is indistinguishable from <em>Montipora verrilli</em>. Veron <em>et al. </em>(2016) maintain the two species are distinct but that further study is warranted. It is an accepted species in the WoRMS online database (accessed January 2023).
132943,Stylophora madagascarensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Stylophora,madagascarensis,,,,,"Veron, 2000",
132944,Montipora nodosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,nodosa,,,,,"(Dana, 1846)",
132945,Porites colonensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,colonensis,,,,,"Zlatarski, 1990",
132947,Echinophyllia echinoporoides,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Echinophyllia,echinoporoides,,,,,"Veron &amp; Pichon, 1980",
132948,Acropora granulosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,granulosa,,,,,"(Milne Edwards, 1860)",
132949,Goniopora pendulus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Goniopora,pendulus,,,,,"Veron, 1985","For additional taxonomic information on this species, please refer to Kitano <em>et al.</em> (2013)."
132951,Acropora rufa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,rufa,,,,,"Veron, 2000",This species was placed in synonymy with <em>Acropora variolosa</em> by Wallace <em>et al</em>. (2012). It is valid according to Veron <em>et al.</em> (2016) and is an accepted species in the World Register of Marine Species (online database accessed January 2023).
132953,Merulina scheeri,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Merulina,scheeri,,,,,"Head, 1983","There are substantial differences between this species with other <em>Merulina </em>species, which makes the generic designation doubtful (Veron <em>et al</em>. 2016)."
132954,Cycloseris cyclolites,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Cycloseris,cyclolites,,,,,"(Lamarck, 1815)",This species is now in the genus&#160;<em>Cycloseris&#160;</em>(Hoeksema and Cairns 2019).
132955,Goniopora pearsoni,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Goniopora,pearsoni,,,,,"Veron, 2000",
132956,Pectinia alcicornis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Pectinia,alcicornis,,,,,"(Saville-Kent, 1871)",
132957,Turbinaria bifrons,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Turbinaria,bifrons,,,,,"Brüggemann, 1877",
132958,Pocillopora capitata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Pocillopora,capitata,,,,,"Verrill, 1864",
132959,Porites desilveri,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,desilveri,,,,,"Veron, 2000",
132960,Hydnophora grandis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Hydnophora,grandis,,,,,"Gardiner, 1904","According to Veron <em>et al. </em>(2016), this species is a synonym of <em>Hydnophora exesa</em>. It is accepted in the WoRMS online database (accessed February 2023)."
132961,Oculina tenella,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,OCULINIDAE,Oculina,tenella,,,,,"(De Pourtales, 1871)","<span style=""background-color: white;""><br/></span>"
132962,Lobophyllia erythraea,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Lobophyllia,erythraea,,,,,"(Klunzinger, 1879)",
132963,Manicina areolata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Manicina,areolata,,,,,"(Linnaeus, 1758)",
132964,Pleuractis taiwanensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Pleuractis,taiwanensis,,,,,"(Hoeksema &amp; Dai, 1991)",
132965,Boninastrea boninensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Boninastrea,boninensis,,,,,"Yabe &amp; Sugiyama, 1935",This is the type species of the genus.
132967,Fimbriaphyllia yaeyamaensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,EUPHYLLIIDAE,Fimbriaphyllia,yaeyamaensis,,,,,"(Shirai, 1980)",
132968,Halomitra clavator,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Halomitra,clavator,,,,,"Hoeksema, 1989",
132969,Acropora listeri,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,listeri,,,,,"(Brook, 1893)",
132970,Agaricia lamarcki,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Agaricia,lamarcki,,,,,"Milne Edwards &amp; Haime, 1851",
132971,Acropora tumida,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,tumida,,,,,"(Verrill, 1866)","The taxonomic status of this species was uncertain according to Wallace (1999) who considered it unresolved and probably a synonym of <em>Acropora valida.</em>&#160;Since then, Wallace <em>et al</em>. (2012) reviewed specimens from Hong Kong and Japan and now join Veron (2000) and Veron <em>et al</em>. (2016) in considering it as valid. It is an accepted species in the World Register of Marine Species online database (accessed June 2022)."
132972,Acropora paniculata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,paniculata,,,,,"Verrill, 1902",
132973,Anacropora matthaii,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Anacropora,matthaii,,,,,"Pillai, 1973",
132974,Plerogyra discus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PLEROGYRIDAE,Plerogyra,discus,,,,,"Veron &amp; Fenner, 2000","There are some uncertainties regarding the status of some Euphylliidae. Recognising <em>Plerogyra discus</em> from <em>Nemenzophyllia turbida</em> is noted as particularly difficult (Waheed and Hoeksema 2013), as both species have identical polyps and can only be distinguished by examining skeletal characters."
132976,Acropora loripes,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,loripes,,,,,"(Brook, 1892)",<em>Acropora lianae</em>&#160;and <em>Acropora rosaria</em> are&#160;now synonyms of this species&#160;(WoRMS accessed January 2022).
132977,Montipora stilosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,stilosa,,,,,"(Ehrenberg, 1834)",
132978,Favites magnistellata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Favites,magnistellata,,,,,"(Milne Edwards &amp; Haime, 1849)",
132979,Favites complanata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Favites,complanata,,,,,"(Ehrenberg, 1834)",
132980,Leptoria phrygia,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Leptoria,phrygia,,,,,"(Ellis &amp; Solander, 1786)",
132981,Acropora hemprichii,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,hemprichii,,,,,"(Ehrenberg, 1834)",
132982,Montigyra kenti,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,EUPHYLLIIDAE,Montigyra,kenti,,,,,"Matthai, 1928",
132983,Leptastrea bottae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LEPTASTREIDAE,Leptastrea,bottae,,,,,"(Milne Edwards &amp; Haime, 1849)",
132984,Acropora derawanensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,derawanensis,,,,,"Wallace, 1997",
132985,Turbinaria radicalis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Turbinaria,radicalis,,,,,"Bernard, 1896",
132986,Lithophyllon repanda,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Lithophyllon,repanda,,,,,"(Dana, 1846)",
132987,Echinopora gemmacea,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Echinopora,gemmacea,,,,,"(Lamarck, 1816)",
132988,Acropora longicyathus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,longicyathus,,,,,"(Milne Edwards, 1860)",<em>Acropora navini</em> is now a synonym of this species (WoRMS online database accessed January 2022).
132990,Acropora multiacuta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,multiacuta,,,,,"Nemenzo, 1967",
132991,Coscinaraea crassa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,COSCINARAEIDAE,Coscinaraea,crassa,,,,,"Veron &amp; Pichon, 1980",
254273303,Acropora humilis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,humilis,,,,,"(Dana, 1846)",<em>Acropora ocellata</em>&#160;is now a synonym of this species&#160;(WoRMS accessed January 2022).
132993,Zoopilus echinatus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Zoopilus,echinatus,,,,,"Dana, 1846",
132994,Favites vasta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Favites,vasta,,,,,"(Klunzinger, 1879)",
132995,Goniopora planulata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Goniopora,planulata,,,,,"(Ehrenberg, 1834)",
132996,Pleuractis seychellensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Pleuractis,seychellensis,,,,,"(Hoeksema, 1993)","For additional taxonomic information, please refer to Hoeksema and Best (1994) and Gittenberger <em>et al.</em> (2011)."
132997,Favites valenciennesii,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Favites,valenciennesii,,,,,"(Milne Edwards &amp; Haime, 1849)",
254415904,Acropora samoensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,samoensis,,,,,"(Brook, 1891)","<em>Acropora torresiana</em>&#160;and&#160;<em>Acropora wallaceae</em>&#160;are&#160;now synonyms of this species&#160;(Wallace<em>&#160;et al.</em>&#160;2012, WoRMS accessed January 2022). This is a well-defined species in the field but not in collections as it has been confused with other species and taxonomic research is needed (Veron&#160;<em>et al</em>. 2016)."
133001,Goniopora pandoraensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Goniopora,pandoraensis,,,,,"Veron &amp; Pichon, 1982",
133002,Seriatopora stellata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Seriatopora,stellata,,,,,"Quelch, 1886",
133003,Leptastrea bewickensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LEPTASTREIDAE,Leptastrea,bewickensis,,,,,"Veron, Pichon &amp; Best, 1977",
133004,Simplastrea vesicularis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,EUPHYLLIIDAE,Simplastrea,vesicularis,,,,,"Umbgrove, 1939","This is the type species of <em>Simplastrea</em>. It is a distinct, taxonomically isolated species with no clear affinities (Veron <em>et al</em>. 2016)."
133005,Anacropora spumosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Anacropora,spumosa,,,,,"Veron Turak &amp; DeVantier, 2000",
133006,Acropora palmata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,palmata,,,,,"(Lamarck, 1816)",
133007,Montipora malampaya,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,malampaya,,,,,"Nemenzo, 1967",
133008,Lithophyllon spinifer,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Lithophyllon,spinifer,,,,,"(Claereboudt &amp; Hoeksema, 1987)",
133009,Dipsastraea albida,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Dipsastraea,albida,,,,,"(Veron, 2000)",
133010,Acropora elseyi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,elseyi,,,,,"(Brook, 1892)",
133011,Pocillopora ankeli,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Pocillopora,ankeli,,,,,"Scheer &amp; Pillai, 1974",This is a poorly known species (Veron <em>et al</em>. 2016).
133012,Orbicella franksi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Orbicella,franksi,,,,,"(Gregory, 1895)","<em>Orbicella franksi</em> was identified as <em>Montastraea annularis</em> until 1994, when ecological, morphological, and molecular studies provided evidence that it was part of a species complex composed of three species: <em>M. annularis</em>, <em>M. faveolata</em> and <em>M. franksi</em> (Weil and Knowlton 1994). Consequently, most studies prior to 1994 do not distinguish between the three species, and information on population is difficult to disaggregate for the three taxa. Later, Budd <em>et al</em>. (2012) separated modern species of the genus <em>Montastraea</em> into three genera: <em>Montastraea</em> de Blainville, 1830 (Atlantic <em>Montastraea cavernosa</em>), Orbicella Dana, 1846 (Atlantic <em>Orbicella annularis</em> complex), and <em>Phymastrea</em> Milne Edwards and Haime, 1848 (Indo-Pacific)."
133013,Acropora grandis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,grandis,,,,,"(Brook, 1892)",
133014,Goniopora polyformis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Goniopora,polyformis,,,,,"(Zou, 1980)",
133015,Montipora millepora,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,millepora,,,,,"Crossland, 1952",
133016,Porites vaughani,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,vaughani,,,,,"Crossland, 1952",
133019,Galaxea cryptoramosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,EUPHYLLIIDAE,Galaxea,cryptoramosa,,,,,"Fenner &amp; Veron, 2000",
254262414,Acropora tenuis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,tenuis,,,,,"(Dana, 1846)","<em>Acropora tenuis</em> was revised according to Bridge <em>et al</em>. (2023), and now excludes the following taxa, which are now split out as separate species: <em>A. africana</em>, <em>A. akajimensis</em>, <em>A. bifaria</em>, <em>A. kenti</em>, <em>A. macrostoma</em>, <em>A. rongoi</em> and <em>A. tenuissima</em>."
213491657,Acropora microphthalma,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,microphthalma,,,,,"(Verrill, 1869)",<em>Acropora inermis</em> is now a synonym of this species&#160;(WoRMS accessed January 2022).
133022,Montipora niugini,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,niugini,,,,,"Veron, 2000",
133023,Porites lichen,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,lichen,,,,,"(Dana, 1846)",
